,SPX,VIX,Curve-10,Curve-30,Curve-60,Curve-90,Curve-120,Curve-150,Curve-180,Vol-of-Vol,SPX-Vol,VIX-Vol,Skew
2008-06-11,1338.495,23.7,23.5724607143,23.7775321429,23.8841571429,24.2264428571,24.32942,24.1244428571,24.0014,0.591511538462,716137.0,98508.0,113.2
2008-06-12,1335.395,23.65,23.0803142857,23.7673857143,23.9056914286,24.37445,24.457,24.1961714286,24.0726,0.585684615385,492299.0,82712.0,113.97
2008-06-13,1352.995,21.6,22.2660392857,23.1533964286,23.3681942857,23.8338142857,23.8384514286,23.6209142857,23.543,0.575583333333,579112.0,128816.0,113.77
2008-06-16,1360.095,20.87,21.3239857143,22.6392,22.707,23.1924071429,23.1120628571,22.9889,22.9664,0.57745625,465130.0,153681.0,114.71
2008-06-17,1351.19,21.13,21.3734392857,22.6961542857,22.8297828571,23.1317428571,23.13088,23.1865607143,23.1999,0.5850125,551586.0,74090.0,115.71
2008-06-18,1337.9,22.09,23.2696,23.2728571429,23.3217142857,23.50075,23.4608828571,23.3259,23.305,0.54556,1091209.0,93203.0,112.74
2008-06-19,1344.045,21.35,22.7972,22.8170857143,23.0159428571,23.3844,23.1889714286,23.2017571429,23.2072,0.543005,932863.0,60004.0,113.44
2008-06-20,1318.73,23.16,23.9218,23.883,23.592,23.8656542857,23.6812828571,23.5462,23.5377,0.54157,874483.0,132397.0,113.13
2008-06-23,1317.39,22.72,23.6769,23.63356,23.4756857143,23.65828,23.51788,23.2648964286,22.6357,0.525203125,512869.0,80559.0,113.59
2008-06-24,1315.56,22.37,23.5027,23.49918,23.5079035714,23.6347857143,23.3659,23.2055714286,22.3901,0.528290625,685599.0,98424.0,112.2
2008-06-25,1324.155,20.95,22.7047,22.70722,22.7547571429,22.9744257143,22.8615464286,22.636825,22.3737,0.521091666667,503395.0,116081.0,110.7
2008-06-26,1288.755,23.7,24.4794,24.3886285714,24.1571642857,24.07362,23.8019071429,23.5114428571,23.4061,0.530206666667,824728.0,134004.0,109.67
2008-06-27,1282.08,23.56,24.5819,24.4510314286,24.2082714286,24.2586542857,23.8761285714,23.6114857143,23.2862,0.529751612903,835817.0,89020.0,110.52
2008-06-30,1287.135,23.47,23.9566,23.87816,23.8343321429,23.8939342857,23.6415142857,23.3305285714,22.9416,0.507497058824,573238.0,70401.0,112.0
2008-07-01,1281.47,23.99,24.2302,24.0820857143,23.9255285714,23.92912,23.6931,23.2798071429,23.0514,0.5058,731814.0,98310.0,112.69
2008-07-02,1265.36,25.59,25.407,25.0667028571,24.6392642857,24.4989028571,24.1557714286,23.68766,23.5739,0.503906521739,636081.0,131969.0,110.96
2008-07-03,1263.42,24.8,25.4334,25.0596428571,24.5952857143,24.38184,24.0358071429,23.5107464286,23.2314,0.502803125,543493.0,56462.0,111.72
2008-07-07,1259.74,25.22,25.3126457143,24.78756,24.4133714286,24.3942571429,24.0187107143,23.5515678571,23.5089,0.508259375,702614.0,128269.0,111.75
2008-07-08,1269.89,23.29,24.1436742857,23.9324171429,23.7430071429,23.7495257143,23.4563,23.0502857143,22.9911,0.528552777778,765511.0,170299.0,112.21
2008-07-09,1246.28,25.04,25.1938828571,24.7117685714,24.2875,24.1258142857,23.816675,23.4921107143,23.419,0.529940625,617516.0,91900.0,110.25
2008-07-10,1248.385,26.01,25.6067914286,25.1712485714,24.7731178571,24.60416,24.2369714286,23.8556285714,23.7707,0.544436666667,751184.0,180521.0,110.91
2008-07-11,1237.2,27.56,26.9219857143,25.8307285714,25.0293142857,24.7018457143,24.2590357143,23.8969642857,23.8204,0.577357142857,1092977.0,241233.0,110.87
2008-07-14,1233.66,28.05,27.2849371429,26.06528,25.2851857143,24.8104714286,24.3215857143,23.8870428571,23.8045,0.583685714286,801558.0,219008.0,111.11
2008-07-15,1218.865,27.93,27.1141371429,26.0371085714,25.7130571429,25.0767171429,24.22815,23.7656178571,23.7106,0.565710714286,1363835.0,323741.0,110.81
2008-07-16,1242.605,25.18,24.6923,24.6923,24.5571214286,24.0343028571,23.3639785714,23.1303857143,23.1151,0.510541666667,1170290.0,98173.0,111.93
2008-07-17,1255.95,24.75,23.9686,23.9686,23.8031285714,23.45872,22.9013428571,22.3886464286,22.3395,0.5084125,1295502.0,68595.0,113.93
2008-07-18,1259.18,24.19,24.1196,24.1196,23.9223071429,23.5720542857,22.9424142857,22.4467642857,22.4158,0.508191666667,748999.0,37640.0,113.85
2008-07-21,1257.81,23.51,23.4996,23.4996,23.4815171429,23.2297742857,22.5952678571,22.1280885714,22.4487457143,0.489814705882,467560.0,52225.0,114.1
2008-07-22,1274.455,21.28,22.4979,22.5121142857,22.8774028571,22.6924314286,22.2752,21.9034114286,22.0535828571,0.490930555556,476354.0,110384.0,113.2
2008-07-23,1279.16,21.7,22.4225,22.44375,22.72688,22.77848,22.5106464286,22.1073628571,21.9769914286,0.488761111111,609741.0,148653.0,115.06
2008-07-24,1252.77,23.52,23.597,23.5993142857,23.6216714286,23.6401,23.2105857143,22.6634257143,23.1533685714,0.495533333333,610582.0,104412.0,113.19
2008-07-25,1253.84,22.84,23.2722,23.3107285714,23.5674428571,23.6747107143,23.1826035714,22.7314428571,22.7743,0.493380555556,354393.0,46692.0,113.9
2008-07-28,1237.625,24.29,24.1732,24.177375,24.1658057143,24.0492142857,23.6359428571,23.1999457143,23.354,0.50658125,527325.0,24817.0,111.49
2008-07-29,1260.27,22.27,22.7765,22.8537285714,23.0730285714,23.1085642857,22.841525,22.5326857143,22.7574,0.492814705882,448769.0,51248.0,112.18
2008-07-30,1283.87,21.34,21.6033,21.786675,22.2574628571,22.4294142857,22.2600857143,22.0058571429,22.186,0.484964705882,582512.0,82961.0,112.11
2008-07-31,1270.21,22.27,22.4804,22.56815,22.7318257143,22.712075,22.4969857143,22.3013942857,22.4408,0.4982,559859.0,102568.0,110.66
2008-08-01,1264.295,22.38,22.7322,22.8294714286,23.03076,23.0967142857,22.8027857143,22.4655942857,22.6584,0.503202941176,412212.0,33887.0,111.38
2008-08-04,1248.4,23.64,22.9591,23.01965,23.0507142857,22.9498571429,22.6608071429,22.5459714286,22.681,0.507011764706,533326.0,47169.0,111.2
2008-08-05,1281.92,21.29,21.484,21.8562678571,22.3303942857,22.4043571429,22.1297,22.0897514286,22.2316,0.490141176471,520676.0,99133.0,109.69
2008-08-06,1288.395,20.15,20.6632,21.2325714286,21.9363885714,22.1494678571,21.8817714286,21.8747542857,22.0618,0.508591176471,653046.0,160846.0,113.22
2008-08-07,1265.13,21.38,21.5127,22.0425535714,22.58224,22.6463,22.2619142857,22.2624542857,22.4632,0.521669444444,658693.0,78125.0,111.97
2008-08-08,1297.285,20.25,20.6643,21.3682285714,22.1235857143,22.342425,22.0567535714,22.0982085714,22.2631,0.519694117647,740943.0,70374.0,113.33
2008-08-11,1301.655,20.42,20.4007607143,21.591975,22.4088371429,22.4909214286,22.0186714286,22.0955,22.2359,0.534111111111,860000.0,94882.0,111.55
2008-08-12,1288.08,21.37,21.4302857143,22.3191428571,22.8659142857,22.9360107143,22.421575,22.5732171429,22.737,0.532616666667,724552.0,285676.0,111.26
2008-08-13,1283.05,21.69,21.6415142857,22.6369428571,23.0533,23.0775857143,22.5507285714,22.7950828571,22.9708,0.54155,964964.0,85426.0,111.76
2008-08-14,1292.485,20.43,20.9503571429,21.9811428571,22.5089571429,22.52985,22.2232071429,22.5238142857,22.6681,0.531547222222,899886.0,116665.0,113.07
2008-08-15,1298.08,19.73,20.5726821429,21.7826107143,22.5110428571,22.5777928571,22.2623428571,22.4968314286,22.5947,0.541566666667,603782.0,96818.0,113.21
2008-08-18,1275.69,21.26,21.3355714286,22.367,22.9114571429,22.9947,22.5116571429,22.6855314286,22.7252,0.545794117647,662577.0,77067.0,112.29
2008-08-19,1265.83,21.52,21.955847479,23.0570057143,23.4951771429,23.40735,22.7959,23.0401857143,23.0809,0.552219444444,702202.0,121429.0,111.4
2008-08-20,1273.385,20.53,22.5201,22.5608542857,23.1721685714,23.152975,22.58656,22.98436,23.0374,0.529473076923,477289.0,77994.0,111.95
2008-08-21,1280.22,19.47,22.2962,22.3765914286,23.1805057143,23.0768,22.6248342857,22.9763485714,22.9101535714,0.5140925,377344.0,106767.0,111.9
2008-08-22,1290.815,18.88,21.7481,21.8781571429,22.8535857143,22.8375892857,22.4419171429,22.8350885714,22.9806,0.507658333333,400392.0,65685.0,111.8
2008-08-25,1265.69,21.1,22.8011,22.9235,23.4174428571,23.409,23.0693485714,23.31995,23.594,0.523328947368,372493.0,52285.0,110.34
2008-08-26,1269.02,20.63,22.4522,22.6436971429,23.3001892857,23.3136892857,23.05192,23.3291071429,23.4631,0.519925,352157.0,27386.0,110.8
2008-08-27,1278.52,19.91,22.0542,22.2955285714,22.9955428571,22.9535428571,22.81348,23.0923535714,23.2653,0.527985,318531.0,49562.0,110.51
2008-08-28,1298.695,19.39,21.1818,21.5631428571,22.5401607143,22.571475,22.4690657143,22.8766,23.0656,0.517536111111,475297.0,173951.0,111.21
2008-08-29,1285.98,20.45,21.7056,22.1023857143,22.9887785714,22.9577714286,22.8354142857,23.2098071429,23.2678,0.5268825,348517.0,22016.0,110.58
2008-09-02,1275.05,22.16,22.2598,22.6942428571,23.30525,23.2254714286,23.15054,23.3907821429,23.5571,0.54045,483650.0,79373.0,110.38
2008-09-03,1272.745,21.65,21.9864,22.5874514286,23.3852321429,23.3433607143,23.2715,23.49215,23.5862,0.537539473684,497427.0,81806.0,110.5
2008-09-04,1241.09,23.94,23.5625,23.8343542857,24.2162714286,24.03585,23.8838742857,24.1340142857,24.2382,0.544617647059,774774.0,189417.0,110.48
2008-09-05,1242.17,23.13,23.1886,23.6439485714,24.1062678571,23.8250178571,23.7411485714,23.9424571429,23.9396,0.533155555556,762036.0,135264.0,109.46
2008-09-08,1265.74,22.99,22.1529457143,22.88986,23.5853,23.3709285714,23.3752857143,23.5203571429,23.5172,0.531160526316,658704.0,91336.0,109.1
2008-09-09,1231.395,25.36,24.0190771429,24.2968485714,24.4120714286,23.9588571429,24.02742,24.2994142857,24.3718,0.539917647059,689448.0,196450.0,108.57
2008-09-10,1235.545,24.27,23.4441085714,23.9501657143,24.1224642857,23.7401428571,23.7825314286,23.9683714286,24.0251,0.530711111111,790307.0,135102.0,109.49
2008-09-11,1237.225,25.1,24.3015571429,24.4658428571,24.4349392857,23.958925,24.0747,24.2208214286,24.228,0.531994117647,826724.0,189489.0,110.5
2008-09-12,1247.86,25.9,24.9190142857,24.8138714286,24.5436571429,23.9994714286,24.1043771429,24.2234428571,24.23,0.535035294118,867371.0,146149.0,110.15
2008-09-15,1210.5,30.1,27.2847257143,25.74804,24.5956071429,24.1574464286,24.44166,24.6504714286,24.6815,0.543,924776.0,257444.0,110.74
2008-09-16,1208.0,30.56,28.70636,25.94316,24.7964571429,24.2405857143,24.31006,24.4505392857,24.4883,0.525370454545,1546939.0,419248.0,112.29
2008-09-17,1169.525,35.27,26.3735,26.3735,25.6813571429,25.0895428571,25.0485771429,25.0263428571,25.0234,0.55185,1878479.0,193402.0,112.97
2008-09-18,1206.835,33.75,25.2192,25.2192,24.6813714286,24.4616,24.5672,24.4283714286,24.4096,0.544115,1792984.0,201572.0,117.42
2008-09-19,1249.38,31.29,24.6562,24.6562,24.3485928571,24.1134171429,24.0959314286,23.9784571429,23.9696,0.53235,1248416.0,59555.0,114.48
2008-09-22,1208.175,33.72,26.6038,26.6038,25.3895,25.2005657143,25.1193085714,24.623425,24.5215,0.533203125,681906.0,81883.0,114.32
2008-09-23,1194.36,34.8,28.5647,28.4979785714,26.6138928571,25.8832285714,25.6296,25.4983928571,25.4658,0.5436125,726624.0,206562.0,111.63
2008-09-24,1182.835,36.08,28.9442,28.7952071429,26.6861714286,25.62052,25.4622357143,25.4721464286,25.4117,0.555009375,657995.0,115559.0,111.58
2008-09-25,1210.85,32.59,27.5895,27.38685,25.5045821429,24.6273,24.6909214286,24.8551857143,24.9031,0.53615625,768952.0,107079.0,112.53
2008-09-26,1211.02,34.74,28.5165,28.1886571429,26.0004357143,25.1863685714,25.1912285714,25.3073357143,25.25,0.54931875,709712.0,75008.0,110.56
2008-09-29,1134.12,47.26,32.2413,31.57275,28.9121571429,27.4612685714,27.3067642857,27.1574428571,26.8358,0.581892857143,946373.0,171600.0,111.33
2008-09-30,1161.985,39.36,30.5071,29.8233285714,27.4757571429,26.3098885714,26.262425,26.1640035714,26.0479,0.576484375,1301377.0,117807.0,111.43
2008-10-01,1161.5,39.98,31.7126,30.7918357143,28.1429392857,26.9860714286,26.8192428571,26.6313142857,26.5318,0.577353125,745704.0,94864.0,112.14
2008-10-02,1114.61,45.95,34.296,32.9355357143,29.4937,27.96386,27.5290035714,27.1510714286,26.9784,0.59141,816287.0,142498.0,112.24
2008-10-03,1101.78,44.67,34.8973,33.401575,29.7835464286,27.9674857143,27.4135,27.1457285714,27.1307,0.591323333333,895452.0,113957.0,114.17
2008-10-06,1049.395,52.84,38.0969,35.39265,31.2224571429,29.4931028571,28.5852714286,28.2071642857,28.1924,0.613803125,2174323.0,242014.0,112.09
2008-10-07,1007.63,52.55,40.7436,37.01235,31.3983571429,29.6596771429,29.01135,28.3386571429,28.195,0.618176666667,1169804.0,133752.0,110.2
2008-10-08,1008.885,55.23,43.1462,38.2828285714,32.1807428571,30.0311,28.8150285714,27.8922321429,27.6465,0.62354,1485761.0,138963.0,111.04
2008-10-09,921.115,62.43,50.7966,43.0799357143,34.8855714286,31.69772,29.8596857143,28.8775071429,28.6334,0.655996428571,1183596.0,193015.0,109.58
2008-10-10,914.775,67.38,54.5987,43.9248285714,34.4896142857,32.26162,30.9809142857,29.3214857143,28.7784,0.696919230769,1744824.0,201139.0,107.23
2008-10-13,982.92,57.15,50.777525,40.476025,32.6067107143,30.7861571429,29.8957714286,28.1840071429,27.7753,0.694014285714,1401495.0,141618.0,109.73
2008-10-14,999.745,55.56,48.0774285714,40.3597142857,32.9786,31.2626314286,30.201675,28.7585964286,28.4999,0.673939285714,1372806.0,103287.0,113.55
2008-10-15,927.41,64.74,54.3973285714,44.7161857143,35.4595607143,33.6051771429,31.9784071429,30.5680428571,30.393,0.6988875,1596422.0,138312.0,118.94
2008-10-16,936.43,71.35,60.8404857143,46.5494142857,36.6677642857,34.84742,34.1278571429,32.4442142857,32.2526,0.762358333333,1822622.0,144779.0,113.18
2008-10-17,954.82,67.49,60.0608178571,47.9088892857,36.8506535714,34.8211314286,33.4137714286,31.6729428571,31.5526,0.759325,1006608.0,113400.0,118.81
2008-10-20,973.71,56.03,51.1374285714,44.9225,35.9516257143,34.6185114286,33.4864892857,31.9918,31.9918,0.781875,671584.0,133814.0,124.83
2008-10-21,961.45,53.92,50.2138464286,44.7389928571,36.9491028571,35.0301314286,33.5201,32.1615,32.1615,0.787045833333,672351.0,286838.0,120.38
2008-10-22,881.23,71.37,48.4218,47.8482571429,40.1478114286,38.3148971429,35.9690428571,34.5581,34.5581,0.75796875,1144878.0,86041.0,119.34
2008-10-23,895.045,72.73,51.279,50.2201392857,40.9048714286,37.9563,36.2365142857,35.0491428571,34.39,0.729525,1064875.0,154599.0,120.69
2008-10-24,884.9,77.39,55.1805,53.4693571429,42.7728657143,40.6319678571,38.7288107143,37.2413285714,36.7695,0.759329166667,612836.0,106459.0,116.67
2008-10-27,868.64,74.96,55.7337,52.864075,43.3300771429,40.4790857143,39.2321571429,38.1852285714,37.1853,0.798454166667,643558.0,54676.0,116.94
2008-10-28,918.015,68.17,54.4826,51.3190285714,42.3970142857,39.4498714286,37.21295,35.9977464286,35.5258,0.800525,861514.0,72842.0,125.95
2008-10-29,962.42,64.13,53.685,50.3847321429,42.3828714286,39.5314785714,37.0064285714,35.5523571429,34.4964,0.798675,737066.0,59426.0,120.15
2008-10-30,942.16,66.51,56.2933,52.2526928571,43.7122971429,40.55045,37.9044071429,36.2556607143,35.1676,0.811445833333,634412.0,36326.0,124.02
2008-10-31,962.405,61.29,55.3436,51.3500107143,44.0324285714,41.245,38.6064642857,36.9842571429,36.0622,0.794033333333,546669.0,45656.0,122.19
2008-11-03,967.68,54.0,52.7952,48.76515,43.3748714286,40.6606214286,38.0159857143,36.0878964286,35.3631,0.796275,484894.0,49265.0,117.13
2008-11-04,1002.86,47.99,46.1946,43.8312428571,40.7769885714,38.8233714286,36.50535,34.6609857143,34.1278,0.798245833333,861378.0,76780.0,117.78
2008-11-05,957.01,54.98,50.7469,47.0278142857,43.3279057143,41.3643392857,38.9270535714,37.0146892857,36.43,0.806975,611886.0,93747.0,129.35
2008-11-06,905.535,63.68,58.8972,52.6391964286,47.3594057143,44.8331,41.8121428571,39.7089714286,39.1784,0.831885,857035.0,105748.0,122.15
2008-11-07,920.83,58.63,55.7976,51.10005,47.0240142857,44.2246392857,40.9760714286,38.8625428571,38.4056,0.833395,401178.0,67557.0,122.85
2008-11-10,914.18,61.41,56.8143428571,51.1312,47.1936714286,44.1088357143,40.9088714286,38.5706571429,38.1567,0.82668,414303.0,75814.0,126.27
2008-11-11,893.955,61.72,57.8210428571,51.3014714286,47.3612114286,44.2960821429,40.9326,38.8877035714,38.6129,0.826035,460072.0,59673.0,120.67
2008-11-12,858.225,66.54,62.676725,55.530225,51.0939571429,46.8780285714,42.2536857143,39.8589142857,39.6126,0.814622222222,873904.0,41815.0,121.11
2008-11-13,897.955,59.61,56.8699714286,51.5988285714,48.2705657143,45.06735,40.9274107143,39.1680357143,39.0439,0.819615,892858.0,111325.0,124.98
2008-11-14,888.285,63.41,59.1578392857,53.1911964286,49.5123457143,45.8372428571,42.0236428571,39.6791214286,39.5377,0.79305,720082.0,66438.0,118.59
2008-11-17,864.26,67.84,64.0346,56.2466,51.9554857143,47.7195857143,43.2277178571,40.8508,40.8508,0.8091875,677777.0,77226.0,113.4
2008-11-18,844.665,70.81,66.8402214286,58.6033942857,54.3552228571,49.4377,44.1184,42.3959,42.3959,0.797157142857,1074483.0,84694.0,116.05
2008-11-19,813.975,74.0,62.7958,62.4470685714,57.2160971429,52.3715535714,46.6990571429,44.5433,44.5433,0.75667,1590673.0,34320.0,115.86
2008-11-20,755.945,80.3,67.3478,66.64484,59.61524,54.3991,49.5475428571,46.3111,46.3111,0.7618,1349475.0,44790.0,114.93
2008-11-21,781.435,74.14,64.1987,63.4900257143,58.1749685714,53.2014464286,48.865975,46.1166,46.1166,0.7412,1171287.0,35445.0,118.88
2008-11-24,864.86,61.85,57.4986,56.66698,53.0781928571,49.1719428571,45.5056857143,42.4236457143,40.5446,0.699775,666600.0,48839.0,116.16
2008-11-25,863.735,60.31,57.2982,56.2225657143,52.2148357143,48.3679607143,44.6011,42.35206,40.5409,0.6926,439200.0,48860.0,114.1
2008-11-26,880.315,55.37,54.5991,53.7370285714,50.7009857143,46.5759,42.8790714286,41.0031285714,39.9072,0.68047,554489.0,34754.0,113.3
2008-11-28,895.24,55.28,53.2495,52.46366,49.9559428571,45.9837285714,42.4614428571,40.39488,39.4091,0.682625,219363.0,15865.0,113.12
2008-12-01,823.595,66.82,59.9976,58.276,54.2788,49.631825,45.7471107143,43.6555857143,42.8961,0.68505625,494290.0,40827.0,112.75
2008-12-02,842.625,64.51,58.949,57.5979285714,54.4563214286,50.0967,46.11695,43.8738514286,42.8529,0.673278571429,461759.0,70245.0,112.2
2008-12-03,865.985,61.2,58.1495,56.8919,53.9446928571,49.6678107143,45.9934535714,43.8310971429,42.7638,0.67531875,398129.0,31147.0,112.55
2008-12-04,840.98,64.77,60.5998,59.0451257143,55.9413857143,51.3044,47.0894142857,44.9029628571,43.9157,0.677292857143,533601.0,49951.0,111.77
2008-12-05,874.445,60.05,58.5996,57.6990857143,55.3160392857,50.9298785714,46.9223035714,44.8587085714,44.0684,0.681085714286,484118.0,42660.0,116.45
2008-12-08,911.7,57.71,55.5955857143,55.0093,53.5979285714,49.80385,45.8891714286,44.04172,43.4757,0.679821428571,603725.0,69930.0,120.77
2008-12-09,891.605,58.58,56.05082,55.56402,54.3362785714,50.4027357143,46.63915,44.5398285714,43.8236,0.678085714286,543503.0,56740.0,118.58
2008-12-10,897.015,56.24,55.34,54.94,53.35,49.6203571429,46.2681,44.6556085714,44.1866,0.672585714286,667993.0,55874.0,119.51
2008-12-11,873.485,56.14,54.9342628571,55.1055771429,54.07975,50.090425,46.8113142857,45.0251714286,44.4956,0.676364285714,687447.0,81123.0,121.83
2008-12-12,875.855,55.08,55.4281714286,54.9416571429,53.6264714286,49.3847071429,46.3918,45.2042885714,44.9059,0.674807142857,814524.0,64346.0,116.24
2008-12-15,870.74,57.09,56.2827428571,55.7396,53.5354392857,49.2602785714,46.1727964286,44.6884714286,44.4015,0.671164285714,590954.0,53781.0,115.86
2008-12-16,911.425,52.58,52.7650485714,52.5209342857,50.7750714286,47.0348642857,45.0353,43.4816428571,43.2227,0.676594444444,1009424.0,136112.0,119.25
2008-12-17,910.245,49.72,51.7483,51.7483,50.1837464286,46.2749178571,43.8342028571,42.4782885714,42.2975,0.653808333333,924639.0,19284.0,115.07
2008-12-18,882.67,48.38,50.4991,50.4991,49.4780428571,45.4932,43.1185485714,41.8787771429,41.7548,0.663916666667,784497.0,33020.0,116.55
